date,area_name,area_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,district_id
2022-07-21,Redbridge,E09000026,-13.0,-1.0,18.0,-36,-42.0,6.0,301
2022-07-21,Tower Hamlets,E09000030,-14.0,-3.0,19.0,-39,-40.0,7.0,305
2022-07-21,Brent,E09000005,-10.0,9.0,59.0,-25,-32.0,4.0,280
2022-07-21,Hounslow,E09000018,3.0,9.0,51.0,-19,-29.0,5.0,293
2022-07-21,Croydon,E09000008,-9.0,14.0,19.0,-27,-30.0,6.0,283
2022-07-21,Hammersmith and Fulham,E09000013,-29.0,-7.0,8.0,-39,-45.0,7.0,288
2022-07-21,Southwark,E09000028,-21.0,-2.0,1.0,-28,-29.0,6.0,303
2022-07-21,Haringey,E09000014,-22.0,-6.0,19.0,-29,-40.0,5.0,289
2022-07-21,Kingston upon Thames,E09000021,-15.0,-4.0,,-26,-37.0,7.0,296
2022-07-21,Wandsworth,E09000032,-25.0,-9.0,11.0,-22,-41.0,7.0,307
2022-07-21,Kensington and Chelsea,E09000020,-24.0,2.0,-10.0,-36,-43.0,6.0,295
2022-07-21,Sutton,E09000029,-11.0,0.0,41.0,-40,-40.0,7.0,304
2022-07-21,Barking and Dagenham,E09000002,-15.0,9.0,55.0,-20,-35.0,3.0,277
2022-07-21,Lambeth,E09000022,-18.0,-7.0,94.0,-31,-36.0,6.0,297
2022-07-21,City of London,E09000001,-44.0,-45.0,-27.0,-33,-33.0,,276
2022-07-21,Bromley,E09000006,-8.0,11.0,29.0,-31,-38.0,7.0,281
2022-07-21,Greenwich,E09000011,6.0,11.0,19.0,-16,-40.0,6.0,286
2022-07-21,Bexley,E09000004,-17.0,4.0,47.0,-32,-35.0,6.0,279
2022-07-21,Lewisham,E09000023,-1.0,8.0,30.0,-26,-37.0,7.0,298
2022-07-21,Hillingdon,E09000017,-7.0,4.0,55.0,-8,-34.0,5.0,292
2022-07-21,Enfield,E09000010,-15.0,0.0,16.0,-38,-35.0,5.0,285
2022-07-21,Newham,E09000025,-18.0,3.0,157.0,-30,-28.0,4.0,300
2022-07-21,Richmond upon Thames,E09000027,-17.0,6.0,30.0,-32,-51.0,8.0,302
2022-07-21,Waltham Forest,E09000031,-2.0,0.0,9.0,-32,-39.0,5.0,306
2022-07-21,Hackney,E09000012,-22.0,1.0,12.0,-34,-36.0,5.0,287
2022-07-21,Ealing,E09000009,-12.0,7.0,50.0,-28,-34.0,5.0,284
2022-07-21,Harrow,E09000015,1.0,13.0,84.0,-22,-26.0,6.0,290
2022-07-21,Barnet,E09000003,-13.0,5.0,41.0,-28,-35.0,6.0,278
2022-07-21,Havering,E09000016,-8.0,14.0,17.0,-24,-31.0,6.0,291
2022-07-20,Lambeth,E09000022,-24.0,-3.0,93.0,-35,-35.0,7.0,297
2022-07-20,Southwark,E09000028,-22.0,-3.0,5.0,-28,-33.0,6.0,303
2022-07-20,Croydon,E09000008,-9.0,12.0,13.0,-26,-30.0,7.0,283
2022-07-20,Kingston upon Thames,E09000021,-17.0,-2.0,,-29,-37.0,8.0,296
2022-07-20,Harrow,E09000015,-2.0,16.0,63.0,-13,-24.0,6.0,290
2022-07-20,Haringey,E09000014,-24.0,-4.0,6.0,-34,-40.0,5.0,289
2022-07-20,Richmond upon Thames,E09000027,-22.0,6.0,13.0,-39,-51.0,8.0,302
2022-07-20,Camden,E09000007,-33.0,-11.0,20.0,-22,-39.0,7.0,282
2022-07-20,City of London,E09000001,-49.0,-49.0,-27.0,-36,-31.0,,276
2022-07-20,Waltham Forest,E09000031,-2.0,6.0,-1.0,-32,-37.0,6.0,306
2022-07-20,Wandsworth,E09000032,-24.0,-8.0,19.0,-24,-40.0,8.0,307
2022-07-20,Hammersmith and Fulham,E09000013,-27.0,-7.0,13.0,-40,-46.0,7.0,288
2022-07-20,Barnet,E09000003,-11.0,4.0,24.0,-25,-34.0,7.0,278
2022-07-20,Barking and Dagenham,E09000002,-13.0,13.0,49.0,-25,-35.0,4.0,277
2022-07-20,Hillingdon,E09000017,-7.0,2.0,56.0,-8,-33.0,5.0,292
2022-07-20,Kensington and Chelsea,E09000020,-26.0,-1.0,-10.0,-38,-41.0,6.0,295
2022-07-20,Greenwich,E09000011,-13.0,13.0,10.0,-18,-38.0,6.0,286
2022-07-20,Hackney,E09000012,-24.0,2.0,24.0,-45,-35.0,6.0,287
2022-07-20,Redbridge,E09000026,-15.0,8.0,15.0,-29,-41.0,6.0,301
2022-07-20,Ealing,E09000009,-11.0,9.0,37.0,-27,-35.0,5.0,284
2022-07-20,Merton,E09000024,-20.0,-4.0,-5.0,-31,-35.0,7.0,299
2022-07-20,Sutton,E09000029,-14.0,5.0,44.0,-40,-40.0,8.0,304
2022-07-20,Westminster,E09000033,-33.0,-5.0,0.0,-24,-39.0,6.0,308
2022-07-20,Bexley,E09000004,-15.0,5.0,43.0,-32,-35.0,7.0,279
2022-07-20,Hounslow,E09000018,-8.0,10.0,43.0,-19,-26.0,5.0,293
2022-07-20,Havering,E09000016,-7.0,14.0,17.0,-25,-30.0,6.0,291
2022-07-20,Lewisham,E09000023,2.0,10.0,24.0,-25,-36.0,7.0,298
2022-07-20,Islington,E09000019,-42.0,-14.0,12.0,-68,-47.0,9.0,294
2022-07-20,Enfield,E09000010,-18.0,0.0,11.0,-41,-34.0,5.0,285
2022-07-20,Brent,E09000005,-13.0,11.0,48.0,-25,-32.0,5.0,280
2022-07-20,Newham,E09000025,-17.0,4.0,167.0,-22,-26.0,4.0,300
2022-07-20,Tower Hamlets,E09000030,-16.0,-2.0,14.0,-36,-39.0,7.0,305
2022-07-20,Bromley,E09000006,-7.0,17.0,14.0,-29,-38.0,8.0,281
2022-07-19,Bexley,E09000004,-29.0,-1.0,3.0,-50,-42.0,20.0,279
2022-07-19,Richmond upon Thames,E09000027,-37.0,-3.0,-8.0,-55,-60.0,22.0,302
2022-07-19,Tower Hamlets,E09000030,-30.0,-12.0,-6.0,-42,-47.0,19.0,305
2022-07-19,City of London,E09000001,-65.0,-63.0,-56.0,-51,-40.0,,276
2022-07-19,Lewisham,E09000023,-13.0,2.0,5.0,-39,-46.0,20.0,298
2022-07-19,Croydon,E09000008,-19.0,11.0,-10.0,-44,-41.0,20.0,283
2022-07-19,Camden,E09000007,-47.0,-21.0,4.0,-44,-48.0,19.0,282
2022-07-19,Redbridge,E09000026,-25.0,3.0,-14.0,-40,-51.0,19.0,301
2022-07-19,Southwark,E09000028,-37.0,-13.0,-14.0,-45,-39.0,19.0,303
2022-07-19,Havering,E09000016,-22.0,6.0,-24.0,-35,-38.0,19.0,291
2022-07-19,Wandsworth,E09000032,-34.0,-15.0,4.0,-36,-48.0,22.0,307
2022-07-19,Hackney,E09000012,-39.0,-8.0,24.0,-49,-43.0,18.0,287
2022-07-19,Hillingdon,E09000017,-14.0,-2.0,33.0,-10,-38.0,18.0,292
2022-07-19,Barking and Dagenham,E09000002,-21.0,2.0,32.0,-25,-42.0,16.0,277
2022-07-19,Sutton,E09000029,-27.0,-6.0,4.0,-54,-48.0,21.0,304
2022-07-19,Haringey,E09000014,-29.0,-10.0,-4.0,-38,-50.0,18.0,289
2022-07-19,Brent,E09000005,-24.0,4.0,45.0,-30,-38.0,16.0,280
2022-07-19,Barnet,E09000003,-18.0,0.0,3.0,-35,-43.0,20.0,278
2022-07-19,Waltham Forest,E09000031,-18.0,-4.0,-20.0,-38,-48.0,19.0,306
2022-07-19,Harrow,E09000015,-15.0,8.0,37.0,-24,-32.0,19.0,290
2022-07-19,Enfield,E09000010,-26.0,-6.0,-10.0,-49,-42.0,17.0,285
2022-07-19,Newham,E09000025,-19.0,0.0,126.0,-27,-35.0,16.0,300
2022-07-19,Ealing,E09000009,-25.0,1.0,11.0,-31,-40.0,17.0,284
2022-07-19,Greenwich,E09000011,-23.0,2.0,-18.0,-32,-47.0,19.0,286
2022-07-19,Merton,E09000024,-30.0,-7.0,-20.0,-44,-45.0,20.0,299
2022-07-19,Westminster,E09000033,-48.0,-24.0,-16.0,-34,-45.0,17.0,308
2022-07-19,Islington,E09000019,-52.0,-23.0,-9.0,-73,-52.0,21.0,294
2022-07-19,Bromley,E09000006,-23.0,10.0,-18.0,-47,-49.0,22.0,281
2022-07-19,Hammersmith and Fulham,E09000013,-32.0,-11.0,-16.0,-41,-51.0,18.0,288
2022-07-19,Hounslow,E09000018,-20.0,3.0,9.0,-32,-35.0,16.0,293
2022-07-19,Lambeth,E09000022,-38.0,-11.0,54.0,-51,-42.0,21.0,297
2022-07-19,Kingston upon Thames,E09000021,-32.0,-13.0,,-47,-46.0,21.0,296
2022-07-19,Kensington and Chelsea,E09000020,-34.0,-9.0,-30.0,-33,-49.0,17.0,295
2022-07-18,Kingston upon Thames,E09000021,-29.0,-6.0,,-44,-46.0,15.0,296
2022-07-18,Newham,E09000025,-19.0,1.0,178.0,-19,-33.0,9.0,300
2022-07-18,Ealing,E09000009,-18.0,0.0,33.0,-28,-39.0,11.0,284
2022-07-18,Barking and Dagenham,E09000002,-20.0,6.0,54.0,-23,-39.0,9.0,277
2022-07-18,Southwark,E09000028,-34.0,-8.0,1.0,-42,-38.0,12.0,303
2022-07-18,Lewisham,E09000023,-12.0,3.0,19.0,-36,-45.0,14.0,298
2022-07-18,Harrow,E09000015,-10.0,15.0,79.0,-21,-31.0,12.0,290
2022-07-18,Hackney,E09000012,-35.0,-1.0,52.0,-45,-43.0,12.0,287
2022-07-18,Lambeth,E09000022,-33.0,-7.0,86.0,-48,-44.0,14.0,297
2022-07-18,Richmond upon Thames,E09000027,-34.0,2.0,7.0,-51,-59.0,16.0,302
2022-07-18,Merton,E09000024,-30.0,-2.0,-6.0,-42,-42.0,13.0,299
2022-07-18,Waltham Forest,E09000031,-12.0,-1.0,-7.0,-35,-45.0,13.0,306
2022-07-18,Sutton,E09000029,-23.0,-1.0,21.0,-53,-47.0,15.0,304
2022-07-18,Hillingdon,E09000017,-14.0,3.0,53.0,-17,-37.0,11.0,292
2022-07-18,City of London,E09000001,-63.0,-62.0,-46.0,-44,-41.0,,276
2022-07-18,Enfield,E09000010,-23.0,-6.0,16.0,-45,-39.0,11.0,285
2022-07-18,Barnet,E09000003,-22.0,5.0,16.0,-36,-41.0,13.0,278
2022-07-18,Greenwich,E09000011,-19.0,8.0,3.0,-26,-44.0,13.0,286
2022-07-18,Tower Hamlets,E09000030,-28.0,-9.0,14.0,-35,-46.0,12.0,305
2022-07-18,Wandsworth,E09000032,-34.0,-13.0,18.0,-36,-48.0,15.0,307
2022-07-18,Islington,E09000019,-49.0,-21.0,0.0,-70,-52.0,14.0,294
2022-07-18,Camden,E09000007,-40.0,-20.0,42.0,-26,-49.0,13.0,282
2022-07-18,Haringey,E09000014,-25.0,-8.0,8.0,-36,-46.0,11.0,289
2022-07-18,Croydon,E09000008,-19.0,10.0,9.0,-36,-37.0,13.0,283
2022-07-18,Hammersmith and Fulham,E09000013,-31.0,-14.0,11.0,-37,-51.0,13.0,288
2022-07-18,Brent,E09000005,-20.0,10.0,86.0,-29,-37.0,9.0,280
2022-07-18,Kensington and Chelsea,E09000020,-33.0,-1.0,-21.0,-28,-47.0,12.0,295
2022-07-18,Bromley,E09000006,-21.0,11.0,-2.0,-42,-48.0,16.0,281
2022-07-18,Redbridge,E09000026,-22.0,-1.0,2.0,-37,-47.0,12.0,301
2022-07-18,Hounslow,E09000018,-12.0,11.0,23.0,-29,-35.0,10.0,293
2022-07-18,Westminster,E09000033,-44.0,-15.0,-2.0,-29,-46.0,11.0,308
2022-07-18,Havering,E09000016,-21.0,5.0,-11.0,-34,-36.0,12.0,291
2022-07-18,Bexley,E09000004,-31.0,0.0,21.0,-44,-41.0,13.0,279
2022-07-17,Brent,E09000005,-24.0,3.0,63.0,-14,-11.0,-3.0,280
2022-07-17,Kingston upon Thames,E09000021,-27.0,-8.0,94.0,-8,-3.0,-2.0,296
2022-07-17,Barnet,E09000003,-25.0,0.0,15.0,-18,-7.0,-1.0,278
2022-07-17,Barking and Dagenham,E09000002,-20.0,-5.0,60.0,-9,-21.0,-2.0,277
2022-07-17,Harrow,E09000015,-19.0,4.0,75.0,6,10.0,-3.0,290
2022-07-17,Redbridge,E09000026,-25.0,-4.0,7.0,-19,-18.0,-2.0,301
2022-07-17,Greenwich,E09000011,-10.0,4.0,2.0,-11,-9.0,-1.0,286
2022-07-17,Sutton,E09000029,-27.0,-8.0,21.0,-30,-10.0,-1.0,304
2022-07-17,Westminster,E09000033,-33.0,-5.0,-17.0,-15,-15.0,-3.0,308
2022-07-17,Richmond upon Thames,E09000027,-26.0,-1.0,2.0,-25,-19.0,-3.0,302
2022-07-17,Croydon,E09000008,-22.0,8.0,12.0,-19,-7.0,-2.0,283
2022-07-17,Lewisham,E09000023,-13.0,2.0,29.0,-13,-16.0,-2.0,298
2022-07-17,Havering,E09000016,-21.0,8.0,33.0,2,-5.0,-1.0,291
2022-07-17,Lambeth,E09000022,-30.0,-5.0,105.0,-3,-3.0,-3.0,297
2022-07-17,Hounslow,E09000018,-14.0,7.0,26.0,-3,-6.0,-2.0,293
2022-07-17,Ealing,E09000009,-18.0,-2.0,28.0,-18,-10.0,-2.0,284
2022-07-17,City of London,E09000001,-29.0,-52.0,-32.0,-6,,,276
2022-07-17,Tower Hamlets,E09000030,-15.0,-16.0,19.0,-24,-5.0,-4.0,305
2022-07-17,Wandsworth,E09000032,-36.0,-17.0,12.0,-28,2.0,-3.0,307
2022-07-17,Kensington and Chelsea,E09000020,-34.0,0.0,-5.0,-26,-20.0,-3.0,295
2022-07-17,Camden,E09000007,-28.0,-8.0,35.0,18,-10.0,-3.0,282
2022-07-17,Haringey,E09000014,-30.0,-14.0,88.0,-17,-25.0,-2.0,289
2022-07-17,Hammersmith and Fulham,E09000013,-35.0,-14.0,28.0,-36,-18.0,-3.0,288
2022-07-17,Bromley,E09000006,-21.0,13.0,4.0,-15,0.0,-1.0,281
2022-07-17,Bexley,E09000004,-27.0,0.0,27.0,-18,-8.0,-1.0,279
2022-07-17,Merton,E09000024,-29.0,-9.0,12.0,-15,-12.0,-2.0,299
2022-07-17,Islington,E09000019,-37.0,-11.0,36.0,-54,-14.0,-3.0,294
2022-07-17,Southwark,E09000028,-28.0,0.0,18.0,4,-1.0,-3.0,303
2022-07-17,Hackney,E09000012,-31.0,-5.0,29.0,-9,-11.0,-3.0,287
2022-07-17,Enfield,E09000010,-29.0,-6.0,32.0,-31,-11.0,-1.0,285
2022-07-17,Hillingdon,E09000017,-10.0,-6.0,93.0,-4,-8.0,-2.0,292
2022-07-17,Newham,E09000025,-17.0,-5.0,178.0,1,2.0,-4.0,300
2022-07-17,Waltham Forest,E09000031,-15.0,-5.0,11.0,-20,-18.0,-2.0,306
2022-07-16,Islington,E09000019,-38.0,-9.0,38.0,-49,-12.0,-3.0,294
2022-07-16,Haringey,E09000014,-26.0,-12.0,96.0,-13,-24.0,-3.0,289
2022-07-16,Enfield,E09000010,-23.0,-6.0,89.0,-28,-14.0,-1.0,285
2022-07-16,City of London,E09000001,-35.0,-52.0,-31.0,10,,,276
2022-07-16,Sutton,E09000029,-23.0,-6.0,21.0,-30,-12.0,-1.0,304
2022-07-16,Tower Hamlets,E09000030,-15.0,-5.0,20.0,-24,-8.0,-3.0,305
2022-07-16,Southwark,E09000028,-30.0,-10.0,12.0,-2,-2.0,-3.0,303
2022-07-16,Barking and Dagenham,E09000002,-20.0,3.0,69.0,-7,-17.0,-2.0,277
2022-07-16,Croydon,E09000008,-21.0,9.0,45.0,-21,-11.0,-2.0,283
2022-07-16,Bexley,E09000004,-26.0,3.0,45.0,-25,-10.0,-1.0,279
2022-07-16,Newham,E09000025,-24.0,-4.0,193.0,-5,-2.0,-3.0,300
2022-07-16,Kensington and Chelsea,E09000020,-37.0,3.0,-4.0,-26,-18.0,-2.0,295
2022-07-16,Greenwich,E09000011,-10.0,5.0,-5.0,-5,-12.0,-2.0,286
2022-07-16,Lewisham,E09000023,-15.0,1.0,53.0,-15,-18.0,-2.0,298
2022-07-16,Kingston upon Thames,E09000021,-28.0,-5.0,79.0,-18,0.0,-1.0,296
2022-07-16,Merton,E09000024,-27.0,-5.0,3.0,-14,-11.0,-2.0,299
2022-07-16,Ealing,E09000009,-19.0,-4.0,53.0,-13,-13.0,-2.0,284
2022-07-16,Hammersmith and Fulham,E09000013,-42.0,-11.0,35.0,-33,-20.0,-2.0,288
2022-07-16,Brent,E09000005,-21.0,1.0,90.0,-16,-11.0,-3.0,280
2022-07-16,Westminster,E09000033,-35.0,-5.0,-13.0,-10,-14.0,-2.0,308
2022-07-16,Harrow,E09000015,-16.0,11.0,100.0,1,5.0,-2.0,290
2022-07-16,Bromley,E09000006,-22.0,12.0,12.0,-18,-3.0,-1.0,281
2022-07-16,Hounslow,E09000018,-11.0,11.0,21.0,-4,-6.0,-2.0,293
2022-07-16,Redbridge,E09000026,-22.0,-5.0,-1.0,-18,-15.0,-2.0,301
2022-07-16,Hackney,E09000012,-29.0,-6.0,52.0,-12,-19.0,-3.0,287
2022-07-16,Lambeth,E09000022,-28.0,-7.0,88.0,-1,-2.0,-4.0,297
2022-07-16,Wandsworth,E09000032,-35.0,-17.0,24.0,-26,-7.0,-3.0,307
2022-07-16,Camden,E09000007,-28.0,-9.0,20.0,12,-4.0,-2.0,282
2022-07-16,Waltham Forest,E09000031,-14.0,-2.0,-17.0,-9,-19.0,-2.0,306
2022-07-16,Barnet,E09000003,-21.0,6.0,23.0,-18,-13.0,-1.0,278
2022-07-16,Hillingdon,E09000017,-14.0,-3.0,79.0,-2,-10.0,-2.0,292
2022-07-16,Havering,E09000016,-22.0,7.0,29.0,-8,-5.0,-1.0,291
2022-07-16,Richmond upon Thames,E09000027,-27.0,2.0,3.0,-25,-14.0,-1.0,302
2022-07-15,Richmond upon Thames,E09000027,-21.0,2.0,40.0,-36,-52.0,8.0,302
2022-07-15,Croydon,E09000008,-18.0,8.0,22.0,-29,-32.0,7.0,283
2022-07-15,Greenwich,E09000011,-14.0,7.0,22.0,-15,-39.0,7.0,286
2022-07-15,Kensington and Chelsea,E09000020,-31.0,-3.0,-1.0,-38,-45.0,8.0,295
2022-07-15,Lewisham,E09000023,-7.0,4.0,41.0,-27,-41.0,8.0,298
2022-07-15,Havering,E09000016,-14.0,4.0,27.0,-25,-31.0,6.0,291
2022-07-15,Bexley,E09000004,-25.0,-1.0,54.0,-33,-35.0,6.0,279
2022-07-15,Hounslow,E09000018,-13.0,4.0,59.0,-21,-29.0,5.0,293
2022-07-15,Haringey,E09000014,-22.0,-10.0,138.0,-31,-41.0,5.0,289
2022-07-15,Hackney,E09000012,-25.0,0.0,37.0,-30,-38.0,7.0,287
2022-07-15,City of London,E09000001,-63.0,-61.0,-41.0,-41,-42.0,,276
2022-07-15,Newham,E09000025,-21.0,-3.0,209.0,-27,-27.0,5.0,300
2022-07-15,Islington,E09000019,-45.0,-21.0,33.0,-67,-51.0,10.0,294
2022-07-15,Hillingdon,E09000017,-13.0,-3.0,69.0,-10,-32.0,5.0,292
2022-07-15,Harrow,E09000015,-11.0,10.0,93.0,-20,-28.0,6.0,290
2022-07-15,Lambeth,E09000022,-31.0,-7.0,105.0,-36,-39.0,8.0,297
2022-07-15,Kingston upon Thames,E09000021,-21.0,-8.0,,-31,-38.0,8.0,296
2022-07-15,Enfield,E09000010,-20.0,-6.0,28.0,-39,-33.0,5.0,285
2022-07-15,Ealing,E09000009,-13.0,-6.0,73.0,-30,-33.0,5.0,284
2022-07-15,Barnet,E09000003,-18.0,-1.0,40.0,-28,-35.0,7.0,278
2022-07-15,Westminster,E09000033,-40.0,-12.0,3.0,-25,-43.0,7.0,308
2022-07-15,Wandsworth,E09000032,-28.0,-12.0,34.0,-25,-43.0,9.0,307
2022-07-15,Hammersmith and Fulham,E09000013,-34.0,-16.0,27.0,-41,-46.0,8.0,288
2022-07-15,Tower Hamlets,E09000030,-26.0,-5.0,20.0,-41,-44.0,9.0,305
2022-07-15,Sutton,E09000029,-20.0,-5.0,46.0,-41,-41.0,7.0,304
2022-07-15,Brent,E09000005,-17.0,4.0,75.0,-25,-31.0,5.0,280
2022-07-15,Southwark,E09000028,-28.0,-7.0,10.0,-31,-34.0,7.0,303
2022-07-15,Merton,E09000024,-25.0,-5.0,-1.0,-32,-36.0,7.0,299
2022-07-15,Waltham Forest,E09000031,-9.0,-6.0,10.0,-36,-39.0,6.0,306
2022-07-15,Camden,E09000007,-35.0,-10.0,36.0,-14,-43.0,8.0,282
2022-07-15,Barking and Dagenham,E09000002,-20.0,6.0,75.0,-19,-30.0,3.0,277
2022-07-15,Redbridge,E09000026,-19.0,-5.0,16.0,-32,-41.0,7.0,301
2022-07-15,Bromley,E09000006,-15.0,9.0,28.0,-32,-43.0,9.0,281
2022-07-14,Islington,E09000019,-39.0,-11.0,32.0,-66,-44.0,7.0,294
2022-07-14,Havering,E09000016,-10.0,14.0,19.0,-24,-27.0,6.0,291
2022-07-14,Tower Hamlets,E09000030,-17.0,0.0,35.0,-37,-39.0,6.0,305
2022-07-14,Newham,E09000025,-16.0,3.0,191.0,-27,-25.0,3.0,300
2022-07-14,Redbridge,E09000026,-13.0,0.0,21.0,-36,-40.0,5.0,301
2022-07-14,Bromley,E09000006,-9.0,12.0,26.0,-33,-38.0,8.0,281
2022-07-14,Hammersmith and Fulham,E09000013,-28.0,-7.0,24.0,-39,-45.0,6.0,288
2022-07-14,Wandsworth,E09000032,-23.0,-9.0,31.0,-20,-40.0,7.0,307
2022-07-14,Harrow,E09000015,-1.0,13.0,94.0,-17,-24.0,5.0,290
2022-07-14,Camden,E09000007,-29.0,-4.0,32.0,-12,-39.0,6.0,282
2022-07-14,Waltham Forest,E09000031,-1.0,3.0,21.0,-33,-37.0,4.0,306
2022-07-14,City of London,E09000001,-44.0,-46.0,-20.0,-32,-34.0,,276
2022-07-14,Lewisham,E09000023,-3.0,12.0,44.0,-25,-36.0,6.0,298
2022-07-14,Croydon,E09000008,-11.0,13.0,21.0,-26,-30.0,6.0,283
2022-07-14,Enfield,E09000010,-17.0,1.0,31.0,-39,-32.0,4.0,285
2022-07-14,Kingston upon Thames,E09000021,-19.0,-4.0,,-25,-35.0,7.0,296
2022-07-14,Richmond upon Thames,E09000027,-17.0,7.0,34.0,-31,-49.0,8.0,302
2022-07-14,Barnet,E09000003,-12.0,5.0,44.0,-27,-34.0,6.0,278
2022-07-14,Hackney,E09000012,-18.0,5.0,39.0,-34,-34.0,5.0,287
2022-07-14,Hillingdon,E09000017,-7.0,3.0,62.0,-10,-32.0,5.0,292
2022-07-14,Westminster,E09000033,-28.0,-3.0,21.0,-18,-38.0,5.0,308
2022-07-14,Greenwich,E09000011,-5.0,13.0,24.0,-18,-40.0,6.0,286
2022-07-14,Southwark,E09000028,-20.0,-2.0,12.0,-25,-28.0,5.0,303
2022-07-14,Barking and Dagenham,E09000002,-11.0,12.0,75.0,-18,-32.0,3.0,277
2022-07-14,Merton,E09000024,-20.0,-6.0,-6.0,-29,-37.0,7.0,299
2022-07-14,Brent,E09000005,-12.0,7.0,76.0,-22,-31.0,3.0,280
2022-07-14,Kensington and Chelsea,E09000020,-24.0,4.0,0.0,-34,-40.0,6.0,295
2022-07-14,Sutton,E09000029,-12.0,1.0,48.0,-38,-40.0,7.0,304
2022-07-14,Haringey,E09000014,-17.0,-3.0,23.0,-27,-39.0,5.0,289
2022-07-14,Ealing,E09000009,-7.0,1.0,80.0,-28,-32.0,4.0,284
2022-07-14,Lambeth,E09000022,-21.0,-6.0,111.0,-30,-35.0,6.0,297
2022-07-14,Hounslow,E09000018,-7.0,11.0,57.0,-19,-27.0,4.0,293
2022-07-14,Bexley,E09000004,-17.0,6.0,48.0,-30,-32.0,6.0,279
2022-07-13,Barking and Dagenham,E09000002,-14.0,12.0,61.0,-21,-32.0,3.0,277
2022-07-13,Hammersmith and Fulham,E09000013,-27.0,-9.0,25.0,-39,-44.0,6.0,288
2022-07-13,Ealing,E09000009,-5.0,-1.0,60.0,-26,-34.0,5.0,284
2022-07-13,Westminster,E09000033,-29.0,-1.0,16.0,-22,-40.0,6.0,308
2022-07-13,Lambeth,E09000022,-22.0,-4.0,111.0,-35,-33.0,6.0,297
2022-07-13,Waltham Forest,E09000031,-5.0,2.0,2.0,-31,-36.0,5.0,306
2022-07-13,Brent,E09000005,-10.0,10.0,72.0,-26,-31.0,4.0,280
2022-07-13,Harrow,E09000015,-2.0,17.0,84.0,-14,-22.0,6.0,290
2022-07-13,Southwark,E09000028,-21.0,-4.0,17.0,-27,-32.0,6.0,303
2022-07-13,Bromley,E09000006,-10.0,11.0,19.0,-31,-38.0,9.0,281
2022-07-13,Merton,E09000024,-23.0,-6.0,0.0,-31,-34.0,7.0,299
2022-07-13,Tower Hamlets,E09000030,-16.0,-1.0,28.0,-37,-37.0,7.0,305
2022-07-13,Havering,E09000016,-12.0,6.0,16.0,-23,-28.0,6.0,291
2022-07-13,Hounslow,E09000018,-9.0,9.0,49.0,-18,-24.0,5.0,293
2022-07-13,Enfield,E09000010,-20.0,-3.0,32.0,-38,-32.0,5.0,285
2022-07-13,Greenwich,E09000011,-11.0,10.0,12.0,-17,-37.0,6.0,286
2022-07-13,Kensington and Chelsea,E09000020,-23.0,5.0,-1.0,-33,-40.0,7.0,295
2022-07-13,Richmond upon Thames,E09000027,-18.0,5.0,22.0,-36,-50.0,8.0,302
2022-07-13,Barnet,E09000003,-12.0,1.0,28.0,-24,-34.0,7.0,278
2022-07-13,Islington,E09000019,-41.0,-14.0,35.0,-67,-45.0,8.0,294
2022-07-13,Kingston upon Thames,E09000021,-20.0,-4.0,,-30,-35.0,7.0,296
2022-07-13,Hillingdon,E09000017,-7.0,0.0,59.0,-8,-31.0,5.0,292
2022-07-13,Sutton,E09000029,-14.0,3.0,42.0,-36,-39.0,8.0,304
2022-07-13,Newham,E09000025,-17.0,3.0,192.0,-23,-23.0,4.0,300
2022-07-13,Wandsworth,E09000032,-23.0,-10.0,39.0,-24,-38.0,8.0,307
2022-07-13,Haringey,E09000014,-17.0,-5.0,17.0,-33,-38.0,5.0,289
2022-07-13,Croydon,E09000008,-11.0,9.0,16.0,-27,-29.0,6.0,283
2022-07-13,City of London,E09000001,-46.0,-46.0,-16.0,-32,-37.0,,276
2022-07-13,Hackney,E09000012,-22.0,4.0,48.0,-36,-33.0,6.0,287
2022-07-13,Lewisham,E09000023,-4.0,10.0,34.0,-25,-35.0,7.0,298
2022-07-13,Bexley,E09000004,-18.0,5.0,47.0,-32,-34.0,7.0,279
2022-07-13,Camden,E09000007,-29.0,-8.0,46.0,-13,-38.0,6.0,282
2022-07-13,Redbridge,E09000026,-17.0,3.0,18.0,-29,-39.0,6.0,301
2022-07-12,Brent,E09000005,-15.0,9.0,68.0,-25,-30.0,4.0,280
2022-07-12,Hillingdon,E09000017,-8.0,1.0,48.0,-8,-30.0,5.0,292
2022-07-12,Bexley,E09000004,-21.0,4.0,32.0,-35,-33.0,7.0,279
2022-07-12,Hackney,E09000012,-28.0,-2.0,29.0,-38,-35.0,6.0,287
2022-07-12,Southwark,E09000028,-24.0,-6.0,9.0,-28,-32.0,6.0,303
2022-07-12,Newham,E09000025,-10.0,5.0,188.0,-25,-26.0,4.0,300
2022-07-12,Ealing,E09000009,-11.0,0.0,44.0,-26,-32.0,5.0,284
2022-07-12,Kingston upon Thames,E09000021,-21.0,-4.0,,-29,-37.0,8.0,296
2022-07-12,Hammersmith and Fulham,E09000013,-28.0,-8.0,16.0,-37,-44.0,6.0,288
2022-07-12,Lewisham,E09000023,-8.0,7.0,31.0,-26,-36.0,7.0,298
